"","SSP.min.corToCMS1","SSP.min.corToCMS2","SSP.min.corToCMS3","SSP.min.corToCMS4","SSP.median.corToCMS1","SSP.median.corToCMS2","SSP.median.corToCMS3","SSP.median.corToCMS4","SSP.max.corToCMS1","SSP.max.corToCMS2","SSP.max.corToCMS3","SSP.max.corToCMS4","SSP.nearestCMS","SSP.predictedCMS"
"GSM437128.CEL.gz",-0.0232891807898366,0.0374622655133964,0.226631245661167,-0.304855222906529,0.0079547168463048,0.0448505351135509,0.269401134130362,-0.260368928220282,0.0708082874420268,0.0664307519608918,0.309647921898378,-0.240570830419502,"CMS3","CMS3"
"GSM437129.CEL.gz",-0.119571247192632,0.229287570783527,0.0798115201153708,-0.395900159957013,-0.096948336324694,0.289571557184195,0.105669610706686,-0.364989146549748,-0.0187540324823265,0.29556903689568,0.177438008998296,-0.331272536679156,"CMS2","CMS2"
"GSM437130.CEL.gz",0.191185374870737,-0.198665027813622,-0.14400885243577,0.063943544371457,0.212255046052116,-0.174184289101197,-0.13254083415808,0.0805572447621975,0.230278522916598,-0.163957735084021,-0.0951887333227197,0.162337882689675,"CMS1","CMS1"
"GSM437131.CEL.gz",-0.194553211787993,0.169604248096255,0.0536317180869803,-0.203918431101792,-0.173607889580128,0.204526687097686,0.0879012912143614,-0.168912319627039,-0.0805778807642111,0.225087319362272,0.107247532760488,-0.128485111602674,"CMS2","CMS2"
"GSM437132.CEL.gz",-0.292147169951716,0.40022575723792,-0.204752645032566,-0.20679977746202,-0.276655537508,0.411255286512279,-0.195824523685175,-0.185604473100235,-0.207844410252255,0.461586212638323,-0.148428331485985,-0.122194373766805,"CMS2","CMS2"
"GSM437133.CEL.gz",0.44410220613309,-0.381105228808433,-0.226966312094309,0.0212291255301482,0.466822061352391,-0.312781106572019,-0.20458438793625,0.0518660126757632,0.485489648913933,-0.26559740222345,-0.154285653300707,0.16628810902103,"CMS1","CMS1"
"GSM437134.CEL.gz",-0.0489074662563626,-0.00617028809762218,-0.0557176043664885,-0.0289826574514818,0.00429726576219914,0.0125245762282095,-0.0461434190634084,0.00815681194124228,0.0531358271135805,0.0360324999754307,-0.00993613529812084,0.0205439801365929,"CMS2",NA
"GSM437135.CEL.gz",0.0344907674132953,-0.27996293584553,-0.237364735114748,0.294566460337357,0.109085751247634,-0.233065530962387,-0.208601510971122,0.314464040047313,0.159788294999441,-0.186832649714234,-0.165825233177939,0.384371731640344,"CMS4","CMS4"
"GSM437136.CEL.gz",-0.351852159977579,0.300279120395639,-0.200571496055606,-0.0564397013162756,-0.30264730128183,0.348615102027372,-0.194714355072953,0.000859895441110868,-0.275707749095771,0.367455972679871,-0.183584554661427,0.0450334367248022,"CMS2","CMS2"
"GSM437137.CEL.gz",-0.15996733793833,0.204742101953807,-0.214488894516751,-0.0714873157165535,-0.117365620597484,0.231823853754962,-0.16110489023043,-0.0643518102635945,-0.105207773998559,0.256183300585316,-0.151222562505144,-0.0429276587652615,"CMS2","CMS2"
"GSM437138.CEL.gz",0.236507419385281,-0.296531185379943,0.175631916101638,-0.140220438291145,0.27843189350199,-0.270340943127488,0.246318790000615,-0.0998652493354114,0.315680194303139,-0.261741222926943,0.266834384763312,-0.000900707299274292,"CMS1","CMS1"
"GSM437139.CEL.gz",-0.322378575728215,0.368883386580796,-0.293031473102589,-0.100063904943385,-0.289987052773531,0.380031533950468,-0.223826701995972,-0.0714581435183877,-0.260235447256184,0.425733079981628,-0.210920600612551,0.00378569566648001,"CMS2","CMS2"
"GSM437140.CEL.gz",-0.149175182063322,0.287112379760356,0.0237701225700726,-0.463117343024664,-0.100524820531563,0.370166020212451,0.0750157913756686,-0.436576831755977,-0.0290820164467936,0.381205265910683,0.150917423724893,-0.385113830905038,"CMS2","CMS2"
"GSM437141.CEL.gz",0.000996879548450671,0.0996358060229153,-0.10029266058623,-0.236097691741211,0.0323940361625203,0.177532354219694,-0.0783284299201928,-0.201895707795101,0.0763769240963805,0.2072977819977,-0.0132986086615245,-0.164855050261152,"CMS2","CMS2"
"GSM437142.CEL.gz",-0.00217159217560282,0.119669630681017,-0.105614878636324,-0.263208401711069,0.00474185421491727,0.199338440977889,-0.0747879484057034,-0.205242066056892,0.072116355405583,0.20932113675899,0.00020773953700303,-0.179402601829156,"CMS2","CMS2"
"GSM437143.CEL.gz",0.369475827168186,-0.223702442573228,-0.0140342424164723,-0.37422799647677,0.419352988309656,-0.141445481784955,0.115570254218966,-0.305556066061741,0.437833014231902,-0.0478340385190772,0.179556474629561,-0.252806560291258,"CMS1","CMS1"
"GSM437144.CEL.gz",-0.195289116791336,-0.0145431555973833,-0.21504161306005,0.19169342767553,-0.126414301308188,0.0718486705911263,-0.188541590138519,0.196291151668788,-0.114800281717914,0.0892538633668859,-0.183780365281562,0.211952386748115,"CMS4","CMS4"
"GSM437145.CEL.gz",0.422593444719389,-0.393793139252647,-0.171916184130651,0.0415863348777581,0.44266830534994,-0.345296446567008,-0.108613378920489,0.0716066377350767,0.464130161530694,-0.312336051371008,-0.0924569989154768,0.164443767634657,"CMS1","CMS1"
"GSM437146.CEL.gz",-0.00530003808651887,0.0624994744437507,0.228587274273884,-0.450063260347998,0.0364857851557365,0.109862997166252,0.276130984361017,-0.404769667577705,0.134913360553369,0.145037208566701,0.363739001585624,-0.363278461353561,"CMS3","CMS3"
"GSM437147.CEL.gz",0.406622812958366,-0.28111547968026,0.00565895479273591,-0.312544730762709,0.412709439501053,-0.208426463701298,0.0708418051024444,-0.229627331400758,0.476636923839727,-0.101113604416487,0.150147112013313,-0.162279604935694,"CMS1","CMS1"
"GSM437148.CEL.gz",0.215971906962795,-0.0824275783655354,-0.0355852424168163,-0.385405911027618,0.275471050226799,0.0271362384629324,0.0460987557095422,-0.331996865606556,0.285669946063114,0.101200136521828,0.144823495975692,-0.293935760194776,"CMS1","CMS1"
"GSM437149.CEL.gz",0.23469081902992,-0.238814449967606,-0.0266563255829496,-0.0587515761876011,0.258490259505285,-0.220767802500304,0.0634103220304949,0.0110882290680144,0.284543970457545,-0.212359575673382,0.0868988892061971,0.0439834989299667,"CMS1","CMS1"
"GSM437150.CEL.gz",0.0793041595585605,-0.144221575714203,0.385824082074037,-0.341996971798257,0.155656795895364,-0.130387559740058,0.467242872391075,-0.277730667098626,0.191183480816334,-0.094116615003351,0.484102386803525,-0.224214374105053,"CMS3","CMS3"
"GSM437151.CEL.gz",-0.233511547687383,0.315996680160021,-0.0750094144892361,-0.242152270648288,-0.223644907973366,0.327297583647183,-0.0411590821610666,-0.239031731390438,-0.128361413079067,0.36596671424572,0.00727095559931899,-0.182495863447682,"CMS2","CMS2"
"GSM437152.CEL.gz",-0.00950415655285753,-0.0363590346875793,-0.25221836250161,0.109823026411139,0.0441326285976718,-0.01340688558561,-0.237071439445546,0.124355650650405,0.0839052018434318,0.0159124576399611,-0.226142851897646,0.155056626795578,"CMS4",NA
"GSM437153.CEL.gz",-0.260822114988647,0.368794370891375,0.0200561050148085,-0.411040360928829,-0.228840394487199,0.428759255455332,0.0409898952305025,-0.384043777811305,-0.1464047544711,0.443785881728705,0.0943176020521547,-0.315165697161688,"CMS2","CMS2"
"GSM437154.CEL.gz",-0.216668651118908,0.0839545482645788,0.0498690846695866,-0.0556506494621855,-0.151886268661227,0.118899707271848,0.0782168947871053,-0.0467320496208601,-0.127367242872576,0.142104010330757,0.100168653990054,-0.0236439906671617,"CMS2",NA
"GSM437155.CEL.gz",0.151846367095216,-0.195978144814848,-0.173983799598361,0.122316797795043,0.187263059806352,-0.18068962383376,-0.148424220914723,0.163024668541653,0.197071928557665,-0.170461692564812,-0.116944634096499,0.176989420080004,"CMS1",NA
"GSM437156.CEL.gz",0.432729970332231,-0.348821537955491,-0.0476302038848605,-0.198825748827792,0.460337187387734,-0.281527540204267,0.0249947987320734,-0.133001625199017,0.50580060142469,-0.207292263582496,0.0926016104280808,-0.0514883111521256,"CMS1","CMS1"
"GSM437157.CEL.gz",-0.00538275355520283,-0.191026244396754,-0.266322211547569,0.280047554015833,0.0805575621014197,-0.149143075724826,-0.256491603253355,0.302639052388822,0.122787132719905,-0.128687443190328,-0.245701292920083,0.33040074109449,"CMS4","CMS4"
"GSM437158.CEL.gz",0.0360850852618299,-0.0509860007835843,0.323304725184892,-0.344934320061229,0.097682687125943,-0.048528644287046,0.39983582136944,-0.313211878048836,0.157089687772699,-0.030167225243706,0.422569015913198,-0.248618535305514,"CMS3","CMS3"
"GSM437159.CEL.gz",-0.186409880928693,0.113424163027762,-0.194560452257702,0.0322322431407123,-0.133617340596465,0.163178232488752,-0.162804299257052,0.0446259636045665,-0.114543904972725,0.18702423457017,-0.14270178162694,0.0651915753498505,"CMS2","CMS2"
"GSM437160.CEL.gz",0.276981866790728,-0.176433322294314,0.218997398796627,-0.562110689043543,0.387975074448779,-0.103285973538282,0.336332482377767,-0.492820758938959,0.421182495984342,0.025746299878776,0.434632838329805,-0.443782741825555,"CMS1",NA
"GSM437161.CEL.gz",-0.0789337677170728,0.00415690368182973,-0.343524656205236,0.19553783128498,-0.0113321056483131,0.00793336378217084,-0.316095049819309,0.208850994231009,0.0288567176749422,0.0529810887468213,-0.298727146480475,0.224480549645855,"CMS4","CMS4"
"GSM437162.CEL.gz",-0.220930435144053,0.122519786166774,-0.0835230237110524,-0.0312704331153206,-0.162201719214499,0.18304261446167,-0.0520265184647743,-0.0238644493037364,-0.136866618768792,0.194063231462628,-0.0243228975256583,0.0337706005367051,"CMS2","CMS2"
"GSM437163.CEL.gz",-0.241263471433231,0.0212759183595187,-0.175550060368871,0.142687197040444,-0.161161437325128,0.10741072236447,-0.165862168964092,0.178813781605545,-0.151588020892521,0.121352930754965,-0.140517383225244,0.207839475343033,"CMS4","CMS4"
"GSM437164.CEL.gz",-0.227928281139373,0.251236897512246,-0.185124710652305,-0.100945716809667,-0.189243508293121,0.275968991569197,-0.149920867923668,-0.0857349866940286,-0.166782216405501,0.310717261606817,-0.126897546126396,-0.0230869026890572,"CMS2","CMS2"
"GSM437165.CEL.gz",-0.202076848593351,0.339140504947762,0.030144208673586,-0.512551368149731,-0.126812382627252,0.437975507284638,0.0894344030366218,-0.499554756602323,-0.0711072195862749,0.456745517540899,0.167498637469466,-0.446033146427321,"CMS2","CMS2"
"GSM437166.CEL.gz",0.03115638113828,-0.0696884751451437,0.0162899733465392,-0.0520003273360416,0.0813590373982963,-0.0636822832758161,0.0467533594861183,-0.0338728964454612,0.0885079508120216,-0.0512580825072352,0.0752112823461662,-0.0136391160066196,"CMS1",NA
"GSM437167.CEL.gz",0.280176931153901,-0.222386760331268,0.0867874460155132,-0.294336124567522,0.305311584739628,-0.164492163761022,0.158765402926868,-0.195537874525592,0.372595767300771,-0.126592850414662,0.241205254427402,-0.158165388899567,"CMS1","CMS1"
"GSM437168.CEL.gz",-0.176850643031723,0.29703966555883,0.0623235091673629,-0.445386763224631,-0.134755660365465,0.373374696841186,0.111206388997607,-0.438731796269517,-0.0905060445532059,0.418736570365413,0.177804209283659,-0.387590967850801,"CMS2","CMS2"
"GSM437169.CEL.gz",-0.349460440901923,0.422515292469437,-0.176415666098429,-0.242523691392807,-0.333819204584627,0.460796175067621,-0.112310742687161,-0.207865436800457,-0.278950260087271,0.479224484230787,-0.0828959541380932,-0.12104165425988,"CMS2","CMS2"
"GSM437170.CEL.gz",-0.29440317037558,0.216202946800973,-0.205216545226058,0.0021449327448173,-0.242831210208148,0.266826831270271,-0.182783252384495,0.0279610812652811,-0.213866914125601,0.297094590409313,-0.166246893166165,0.0696138850911489,"CMS2","CMS2"
"GSM437171.CEL.gz",0.386391963539691,-0.379463816943655,-0.0180672163776834,-0.0488399629805072,0.39508495739991,-0.366301104870539,0.0923837197480215,0.00557548314178392,0.408443371014298,-0.331945142364483,0.102486039491385,0.0886132648280236,"CMS1","CMS1"
"GSM437172.CEL.gz",-0.194535555860691,0.208045136731416,-0.127339685004891,-0.114295322769677,-0.149682822743697,0.246165653680388,-0.0798767848631486,-0.0993905046927972,-0.127043319031341,0.252354910889079,-0.0697128602900639,-0.061724010775939,"CMS2","CMS2"
"GSM437173.CEL.gz",-0.103992252202118,-0.00978198479068993,-0.27951779221592,0.163893965421451,-0.0288660859528401,0.0177415645521273,-0.247269634455253,0.196021401006728,-0.00837541854588563,0.0462131405034959,-0.246212285393573,0.2024594317714,"CMS4","CMS4"
"GSM437174.CEL.gz",0.367726625625448,-0.366824243472469,-0.246743278975498,0.0991811551499533,0.400729946824648,-0.326632580716587,-0.205973572470025,0.143873611212192,0.423978109640056,-0.297738744417212,-0.172331421428543,0.222703472162434,"CMS1","CMS1"
"GSM437175.CEL.gz",-0.0160429741944492,-0.113734418007515,-0.43890036397718,0.337787148813543,0.0435140975725694,-0.0825256388257154,-0.427946623240969,0.34535620594771,0.117351005648923,-0.0489419427962265,-0.403729338641164,0.381959803124475,"CMS4","CMS4"
"GSM437176.CEL.gz",0.201609800767107,-0.188171781968721,0.172350408094486,-0.237895002134907,0.212533034883422,-0.17412926674279,0.242521742104796,-0.168702813431458,0.269510844523769,-0.131361791823807,0.273724769007437,-0.106757521428811,"CMS1",NA
"GSM437177.CEL.gz",-0.247269838987811,0.302520378609857,-0.229961046046815,-0.111439226086639,-0.221662201285352,0.334688473775176,-0.221256182600952,-0.100401590633609,-0.163406913297846,0.376435394009254,-0.187702223424969,-0.0389092755064544,"CMS2","CMS2"
"GSM437178.CEL.gz",0.178167797732239,-0.21284117185114,-0.0780032114762243,0.00053361724066074,0.233460298924464,-0.205843790135582,0.000885914339050242,0.0283180856706008,0.258698446054076,-0.18414112932784,0.0184914369310037,0.0824355121010345,"CMS1","CMS1"
"GSM437179.CEL.gz",-0.242581525710286,0.320428580839501,-0.241236334346933,-0.143670698598243,-0.211657972780763,0.360563366505875,-0.210715926311368,-0.118774803393159,-0.186656458035068,0.39478412800474,-0.172015150605054,-0.0594180419917534,"CMS2","CMS2"
"GSM437180.CEL.gz",0.0774786425143819,-0.218824890816321,0.148477009002632,-0.0616473725731226,0.13360743982042,-0.203876932339058,0.211269057924886,-0.00544184310610883,0.159117816642246,-0.173896194362699,0.217082328343347,0.0578605557716641,"CMS3","CMS3"
"GSM437181.CEL.gz",-0.0324184194886306,-0.161680789443467,-0.161749325333579,0.192599341285951,0.0447246942060896,-0.0990060701322722,-0.145293307256752,0.226955503438075,0.0680968260080658,-0.0943782568864564,-0.13716046481917,0.238105713664991,"CMS4","CMS4"
"GSM437182.CEL.gz",-0.254931583385544,0.192029088634426,-0.384673013982443,0.106420480829257,-0.17285400169635,0.214056392965931,-0.358036435115206,0.126009184630965,-0.150224054813978,0.279631392465549,-0.314580150399865,0.167916176065152,"CMS2","CMS2"
"GSM437183.CEL.gz",-0.171654384203869,0.299337723639183,-0.174408245507016,-0.203391792514468,-0.164774643637563,0.329768604694728,-0.167092812099291,-0.19395854438659,-0.107888016990733,0.364152409743612,-0.107468219336756,-0.15329917211104,"CMS2","CMS2"
"GSM437184.CEL.gz",0.473444752664343,-0.35936440584619,-0.0700255974796564,-0.201595397322939,0.510593057546747,-0.297798810770464,0.00585955448500853,-0.132975772495886,0.541384643152586,-0.221050227375266,0.065297979213272,-0.0544539603809067,"CMS1","CMS1"
"GSM437185.CEL.gz",-0.286386682183559,0.34711264109633,0.00283068340232339,-0.283686162805003,-0.260719647090172,0.361735262650306,0.0292364307441331,-0.261182910245703,-0.195831410080291,0.387109947196428,0.0547090822549015,-0.202509064803389,"CMS2","CMS2"
"GSM437186.CEL.gz",-0.0186549176407722,0.0695132907991821,0.167615996592706,-0.331064908580671,-0.00322422878417722,0.0877330043532847,0.237090681807334,-0.297745785704792,0.0390674986052503,0.127087843095455,0.294873185060223,-0.285064041744791,"CMS3","CMS3"
"GSM437187.CEL.gz",-0.0678735717509056,0.0338399634777877,0.044082940117027,-0.134928662130988,-0.018940780002264,0.0376792014438401,0.0868261703206634,-0.103182245528309,0.0131598704085453,0.0723831008299681,0.139430745849639,-0.0710140942214297,"CMS3",NA
"GSM437188.CEL.gz",-0.15167846032506,0.123330339457463,-0.280950920048706,0.0453271979332815,-0.0738765865853613,0.14134070949571,-0.240111292689239,0.0665401343160909,-0.0588434969677173,0.186619813591691,-0.210111629803147,0.0909265040687124,"CMS2",NA
"GSM437189.CEL.gz",-0.21817194924773,0.0980777197121655,-0.390797084095174,0.190349048056505,-0.134603882733829,0.140748836272127,-0.344203244711758,0.20004576900194,-0.112366194574878,0.179648287494785,-0.314950424458709,0.228391993375125,"CMS4","CMS4"
"GSM437190.CEL.gz",-0.0252861604105414,-0.0495692961612665,-0.293156504354007,0.170822823486226,0.0430193158842841,-0.033666186908216,-0.27568967535609,0.196879183754044,0.0762690000989157,-0.000846183469873785,-0.261192583866,0.206092739791893,"CMS4","CMS4"
"GSM437191.CEL.gz",-0.236976391100071,0.169358728140518,-0.151796128250135,-0.00648722322167773,-0.181049867761795,0.210694059662462,-0.133770962551995,0.000929971250826488,-0.153436516900207,0.224477727882791,-0.108107052106428,0.0395866654611442,"CMS2","CMS2"
"GSM437192.CEL.gz",-0.245619060802664,0.143173263693176,-0.235782386239127,0.0751058604665087,-0.174907113263864,0.197217513091352,-0.220956212684097,0.0945733380311905,-0.173129601425267,0.224715893712499,-0.205426502609191,0.12237849060799,"CMS2","CMS2"
"GSM437193.CEL.gz",0.161350948723637,-0.054915822722291,0.0874141599755495,-0.356185821474675,0.171779632106852,0.0309867546045729,0.126576574417854,-0.286440039975205,0.208095937096157,0.081975610337855,0.211030881571374,-0.271894979603284,"CMS1","CMS1"
"GSM437194.CEL.gz",-0.217008454792296,0.238298956257194,0.0620452415647411,-0.285606515911635,-0.176158156358893,0.265610063687771,0.109459452754516,-0.26743674863806,-0.112311678290233,0.277809903553684,0.162631438775345,-0.199222824307555,"CMS2","CMS2"
"GSM437195.CEL.gz",-0.22461261309735,0.107534643587126,-0.125300500370795,0.0149860822118591,-0.151602340683374,0.142112221197851,-0.0681540983184834,0.0284775100741035,-0.131186700928734,0.168289374123965,-0.0530909979698505,0.055890782893985,"CMS2",NA
"GSM437196.CEL.gz",0.275347651473758,-0.197286694862052,-0.05490607994974,-0.172322633083494,0.281550849592183,-0.140278007867096,0.0141270386906314,-0.100531659970043,0.327998804752259,-0.117018651231652,0.0634311841680032,-0.0653248916029807,"CMS1","CMS1"
"GSM437197.CEL.gz",0.390803208057392,-0.368981996484453,-0.108076895047455,-0.0339388094252727,0.411739388154975,-0.334542737465659,-0.0327974071782707,0.0506612282710529,0.473009791239877,-0.310010311084431,-0.000975419958904923,0.120767321782069,"CMS1","CMS1"
"GSM437198.CEL.gz",-0.154315753731511,0.0622080559540547,-0.514233451766238,0.264938608654493,-0.0934962846432507,0.0932427618454568,-0.484619884973555,0.298056085328445,-0.00855241787041856,0.14674752212762,-0.453210812394876,0.313190562410123,"CMS4","CMS4"
"GSM437199.CEL.gz",-0.0365043932830744,-0.230645113414468,-0.253917601955176,0.361154385348983,0.0295894694749608,-0.207279776920301,-0.200754692921253,0.382081239574883,0.102434986767195,-0.145729342618446,-0.189379945042607,0.410034009784776,"CMS4","CMS4"
"GSM437200.CEL.gz",0.186112593062446,-0.236757321261817,-0.189402755389688,0.0889857277584043,0.249491693106714,-0.215481117248653,-0.156955277468094,0.152043646037072,0.286402523874829,-0.194245813047766,-0.137007687136806,0.20051349550129,"CMS1","CMS1"
"GSM437201.CEL.gz",0.0730196546466893,-0.523045086025651,-0.18807589656559,0.46436343804179,0.170859691512208,-0.459127655413075,-0.146277309494688,0.501247150829261,0.228944503221496,-0.354576458014486,-0.118430049808341,0.58245565470183,"CMS4","CMS4"
"GSM437202.CEL.gz",0.252159403983396,-0.243087939168543,-0.0631798602433617,-0.0823271310792996,0.288026326058299,-0.214408765933916,-0.0188887564591726,0.027963328909913,0.339870110269638,-0.195582008138717,0.0477616922720164,0.0415161333171451,"CMS1","CMS1"
"GSM437203.CEL.gz",0.35543849897966,-0.272921100362231,-0.197437083540133,-0.0615660459759098,0.367606632311124,-0.221100223316,-0.120825091622684,-0.00198408948099061,0.383642174573979,-0.15894274473418,-0.065957017527753,0.0437270813756712,"CMS1","CMS1"
"GSM437204.CEL.gz",-0.0677417151826454,-0.404200842265338,-0.466025868596471,0.621381108232605,0.0343277202380179,-0.324610968596021,-0.385617220468542,0.666909945262825,0.150297672365578,-0.240024545249884,-0.337255252041565,0.726517985422103,"CMS4","CMS4"
"GSM437205.CEL.gz",-0.206319088320811,0.111690749278672,-0.11337703519531,0.00578839770959305,-0.156711986043854,0.149870632181511,-0.0892387627002079,0.0358237180900541,-0.132841074612153,0.158404671751323,-0.0630555448429402,0.0821277876222967,"CMS2",NA
"GSM437206.CEL.gz",-0.296876659757216,0.321976835783629,-0.291471495349277,-0.0692746322105216,-0.225556509944171,0.332758942569305,-0.261380747889164,-0.0386700437538428,-0.217323779399348,0.402806097194153,-0.237026906105522,-0.00257754930358884,"CMS2","CMS2"
"GSM437207.CEL.gz",-0.0760494849506611,0.146146240491253,-0.224422932890246,-0.0882180924238882,-0.0483030243466127,0.19749873254281,-0.211852960948059,-0.0701131281652253,-0.032475632802135,0.227404979588456,-0.148264875570565,-0.0376571319930522,"CMS2","CMS2"
"GSM437208.CEL.gz",-0.23333727242126,0.236070455142903,-0.0328840745050366,-0.185799859238674,-0.220498391051108,0.271948719513606,0.0262122614994524,-0.165989673398242,-0.127054464505431,0.274659496739651,0.0401261724721552,-0.123909489614487,"CMS2","CMS2"
"GSM437209.CEL.gz",0.425574073098471,-0.387282905671329,-0.157145423919409,0.0163102438114631,0.450684381279693,-0.366319819802982,-0.0914582370465626,0.0825815246906393,0.486254507284101,-0.337818462716401,-0.0807536579699143,0.167922944317232,"CMS1","CMS1"
"GSM437210.CEL.gz",0.303565266271566,-0.269779480557608,-0.0957616553814116,-0.0764553570936602,0.329093933847239,-0.251709072704193,-0.00256530506888441,-0.0135438781985515,0.370266032691767,-0.213337318023247,0.0301633848129804,0.0456738092392855,"CMS1","CMS1"
"GSM437211.CEL.gz",0.223419944996843,-0.199157511990939,0.00954252409480669,-0.126960178975465,0.247098955449941,-0.173879831671729,0.0645077874953024,-0.0756981930150931,0.274395735891074,-0.154877229879188,0.11670707973053,-0.0245326064799741,"CMS1","CMS1"
"GSM437212.CEL.gz",0.434105570416818,-0.310030967119464,-0.061208904451096,-0.228929770312625,0.475153355918543,-0.242488396557736,0.026356630038721,-0.16488677858207,0.495099631342381,-0.179283523437366,0.0732246909910029,-0.0967779911309999,"CMS1","CMS1"
"GSM437213.CEL.gz",-0.0782237553989566,0.143878264566419,0.0105428340186526,-0.271675520096663,-0.0438849824931019,0.192801247288172,0.0396998735539527,-0.239104450481201,0.0329363181089103,0.20632614181004,0.101688372857022,-0.22626572023738,"CMS2","CMS2"
"GSM437214.CEL.gz",-0.208810845464601,0.0866902838405023,-0.170010736998373,0.0753670423886847,-0.151345630429912,0.133716083083865,-0.148949254111095,0.104304054454902,-0.13736365421623,0.148125056623338,-0.120402936541654,0.134814076913266,"CMS2",NA
"GSM437215.CEL.gz",-0.177762915869008,0.142786781545767,-0.035519684464385,-0.0947433298986616,-0.1497831278365,0.171899651612088,-0.0226200964426943,-0.090975309117069,-0.0906377167908441,0.192060674898852,0.022094164380008,-0.0432578701431171,"CMS2","CMS2"
"GSM437216.CEL.gz",-0.203535996879452,0.271043961951763,0.136560034220394,-0.433502386961969,-0.157547865830153,0.306666795587554,0.213193356023391,-0.408921672507836,-0.077379903514802,0.319235274135867,0.288630047371839,-0.3296026475419,"CMS2","CMS2"
"GSM437217.CEL.gz",-0.118131664992898,0.227130946632174,-0.0281605038765885,-0.293783878594728,-0.0932576844110594,0.271923432932664,0.0128872839679691,-0.279811686656059,-0.0414122495725425,0.28155833174881,0.0678820075366021,-0.254986519271071,"CMS2","CMS2"
"GSM437218.CEL.gz",0.0616471579694155,-0.00653559263218741,0.0902973898313625,-0.31559094966542,0.073708141431641,0.0409528713943074,0.154654122433084,-0.25382303925232,0.139657512799729,0.0893302114930201,0.228220247453421,-0.195545847970468,"CMS3","CMS3"
"GSM437219.CEL.gz",-0.169765995983264,0.276576275628648,-0.0087838943273802,-0.364067759936645,-0.134458148951515,0.343034898654274,0.040380901118644,-0.358298713988751,-0.0606897761531781,0.352529019077171,0.102825832916373,-0.304405679452573,"CMS2","CMS2"
"GSM437220.CEL.gz",0.118869464523693,-0.0388474758562932,-0.095155785186467,-0.20372391667165,0.154739437673846,0.0392686542891345,-0.0542024908435064,-0.152322935336298,0.164926891505426,0.075464504871354,0.025311133316806,-0.127771649407308,"CMS1","CMS1"
"GSM437221.CEL.gz",-0.246701900565788,0.314981018470319,-0.209118125239516,-0.139471536406652,-0.22343769453124,0.336922834229244,-0.187710786906451,-0.125732171342691,-0.159721532171117,0.385918168477362,-0.138538505747797,-0.086279198331632,"CMS2","CMS2"
"GSM437222.CEL.gz",-0.103057608072816,-0.111165740115388,-0.311548690865534,0.278604150318775,-0.0351487068422925,-0.0527021992823958,-0.260683772329737,0.311426758865807,0.023770207097955,-0.0465486456128725,-0.236554668938393,0.356880796842715,"CMS4","CMS4"
"GSM437223.CEL.gz",0.395484505744087,-0.415056550872879,-0.184156672489561,0.143275936396425,0.405907599989713,-0.404882057591041,-0.139475307152385,0.196857103828576,0.429785060194634,-0.386943767768442,-0.110843498189227,0.277635697469653,"CMS1","CMS1"
"GSM437224.CEL.gz",0.151445531950122,-0.129354129710673,-0.167053375234443,-0.0467732601168771,0.208371702680417,-0.0797000284971972,-0.144713275045695,0.023133031947895,0.248959307879338,-0.06009685877507,-0.0977479372142273,0.0520673433325884,"CMS1","CMS1"
"GSM437225.CEL.gz",0.296906014949899,-0.269585524469639,-0.188268685736569,0.00805810466386909,0.33049315422092,-0.219548917269271,-0.133689796243694,0.0528245433931098,0.365416850443091,-0.18858236131448,-0.101229227806014,0.110690952459353,"CMS1","CMS1"
"GSM437226.CEL.gz",0.0163177989647006,-0.398411090839128,-0.253167319923036,0.449059492799224,0.0951659340044284,-0.351840443376427,-0.200199843475113,0.486128670975869,0.168902625666787,-0.268037325249432,-0.177240810174372,0.538297876404838,"CMS4","CMS4"
"GSM437227.CEL.gz",-0.211480695842156,0.171828249367496,-0.240229455340192,0.0148105552020697,-0.14771348179887,0.179861007139936,-0.166747182081954,0.0273306515999135,-0.12524163893105,0.213013109009377,-0.144702918216839,0.0663549265450458,"CMS2","CMS2"
"GSM437228.CEL.gz",-0.241788781309751,0.310419341799906,-0.148039359538683,-0.23126285770882,-0.222548511107804,0.348976739268803,-0.0646967175893543,-0.206621914489747,-0.139596643594784,0.383072297909613,-0.0391055263920365,-0.145707957287871,"CMS2","CMS2"
"GSM437229.CEL.gz",0.0503520526593244,0.000257401528236535,-0.157094633346026,-0.109687241905114,0.0902032207438899,0.0697525251253416,-0.152933318715611,-0.0596575971166089,0.130908138142008,0.0997907074351879,-0.0951523038075924,-0.0560121376750977,"CMS1",NA
"GSM437230.CEL.gz",-0.202516016511932,0.242549498417858,0.0909219507554167,-0.311437401927232,-0.165559616550778,0.267066554536423,0.12806374852872,-0.301007997975009,-0.116181840866096,0.296317864589792,0.178919822028079,-0.249321229060936,"CMS2","CMS2"
"GSM437231.CEL.gz",-0.233445927674815,0.130979164031219,-0.242892717619226,0.0707859502428231,-0.171909952974261,0.21136937669893,-0.234971643323245,0.0849702215408177,-0.135762699316247,0.220917354383421,-0.215233404216056,0.130637257485019,"CMS2","CMS2"
"GSM437232.CEL.gz",-0.187727728519474,0.155276206186751,0.247696127138453,-0.312807350605837,-0.139750269275324,0.160606182256714,0.306376747666677,-0.278378915023043,-0.0912871691928252,0.182620468580996,0.328526496291787,-0.251204794408484,"CMS3","CMS3"
